date,Ex,ExLag1,ExLag2,ExLag3,ExLag4,ExLag5,ExLag6,ExLag7,ExLag8,ExLag9,ExLag10,R1,R1Lag1,R1Lag2,R1Lag3,R1Lag4,R1Lag5,R1Lag6,R1Lag7,R1Lag8,R1Lag9,R1Lag10,R2,R2Lag1,R2Lag2,R2Lag3,R2Lag4,R2Lag5,R2Lag6,R2Lag7,R2Lag8,R2Lag9,R2Lag10
1979-08-01,217.9257,216.51,218.60,218.41,216.29,206.32,200.51,197.76,195.96,192.14,183.63,9.52,9.24,9.06,9.61,9.46,9.48,9.32,9.35,9.08,8.64,7.99,5.250000000,5.25,4.25,4.25,4.25,3.50,3.50,3.50,3.50,3.50,3.50
1979-09-01,222.4137,217.93,216.51,218.60,218.41,216.29,206.32,200.51,197.76,195.96,192.14,10.26,9.52,9.24,9.06,9.61,9.46,9.48,9.32,9.35,9.08,8.64,5.250000000,5.25,5.25,4.25,4.25,4.25,3.50,3.50,3.50,3.50,3.50
1979-10-01,230.4845,222.41,217.93,216.51,218.60,218.41,216.29,206.32,200.51,197.76,195.96,11.70,10.26,9.52,9.24,9.06,9.61,9.46,9.48,9.32,9.35,9.08,5.250000000,5.25,5.25,5.25,4.25,4.25,4.25,3.50,3.50,3.50,3.50
1979-11-01,244.9842,230.48,222.41,217.93,216.51,218.60,218.41,216.29,206.32,200.51,197.76,11.79,11.7,10.26,9.52,9.24,9.06,9.61,9.46,9.48,9.32,9.35,6.250000000,5.25,5.25,5.25,5.25,4.25,4.25,4.25,3.50,3.50,3.50
1979-12-01,240.3745,244.98,230.48,222.41,217.93,216.51,218.60,218.41,216.29,206.32,200.51,12.04,11.79,11.7,10.26,9.52,9.24,9.06,9.61,9.46,9.48,9.32,6.250000000,6.25,5.25,5.25,5.25,5.25,4.25,4.25,4.25,3.50,3.50
1980-01-01,237.8886,240.37,244.98,230.48,222.41,217.93,216.51,218.60,218.41,216.29,206.32,12.00,12.04,11.79,11.7,10.26,9.52,9.24,9.06,9.61,9.46,9.48,6.250000000,6.25,6.25,5.25,5.25,5.25,5.25,4.25,4.25,4.25,3.50
1980-02-01,244.3500,237.89,240.37,244.98,230.48,222.41,217.93,216.51,218.60,218.41,216.29,12.86,12,12.04,11.79,11.7,10.26,9.52,9.24,9.06,9.61,9.46,7.250000000,6.25,6.25,6.25,5.25,5.25,5.25,5.25,4.25,4.25,4.25
1980-03-01,248.4786,244.35,237.89,240.37,244.98,230.48,222.41,217.93,216.51,218.60,218.41,15.20,12.86,12,12.04,11.79,11.7,10.26,9.52,9.24,9.06,9.61,9.000000000,7.25,6.25,6.25,6.25,5.25,5.25,5.25,5.25,4.25,4.25
1980-04-01,250.2750,248.48,244.35,237.89,240.37,244.98,230.48,222.41,217.93,216.51,218.60,13.20,15.2,12.86,12,12.04,11.79,11.7,10.26,9.52,9.24,9.06,9.000000000,9.00,7.25,6.25,6.25,6.25,5.25,5.25,5.25,5.25,4.25
1980-05-01,228.6286,250.28,248.48,244.35,237.89,240.37,244.98,230.48,222.41,217.93,216.51,8.58,13.2,15.2,12.86,12,12.04,11.79,11.7,10.26,9.52,9.24,9.000000000,9.00,9.00,7.25,6.25,6.25,6.25,5.25,5.25,5.25,5.25
1980-06-01,217.9176,228.63,250.28,248.48,244.35,237.89,240.37,244.98,230.48,222.41,217.93,7.07,8.58,13.2,15.2,12.86,12,12.04,11.79,11.7,10.26,9.52,9.000000000,9.00,9.00,9.00,7.25,6.25,6.25,6.25,5.25,5.25,5.25
1980-07-01,221.1364,217.92,228.63,250.28,248.48,244.35,237.89,240.37,244.98,230.48,222.41,8.06,7.07,8.58,13.2,15.2,12.86,12,12.04,11.79,11.7,10.26,9.000000000,9.00,9.00,9.00,9.00,7.25,6.25,6.25,6.25,5.25,5.25
1980-08-01,223.9138,221.14,217.92,228.63,250.28,248.48,244.35,237.89,240.37,244.98,230.48,9.13,8.06,7.07,8.58,13.2,15.2,12.86,12,12.04,11.79,11.7,8.250000000,9.00,9.00,9.00,9.00,9.00,7.25,6.25,6.25,6.25,5.25
1980-09-01,214.4167,223.91,221.14,217.92,228.63,250.28,248.48,244.35,237.89,240.37,244.98,10.27,9.13,8.06,7.07,8.58,13.2,15.2,12.86,12,12.04,11.79,8.250000000,8.25,9.00,9.00,9.00,9.00,9.00,7.25,6.25,6.25,6.25
1980-10-01,209.3227,214.42,223.91,221.14,217.92,228.63,250.28,248.48,244.35,237.89,240.37,11.62,10.27,9.13,8.06,7.07,8.58,13.2,15.2,12.86,12,12.04,8.250000000,8.25,8.25,9.00,9.00,9.00,9.00,9.00,7.25,6.25,6.25
1980-11-01,213.1059,209.32,214.42,223.91,221.14,217.92,228.63,250.28,248.48,244.35,237.89,13.73,11.62,10.27,9.13,8.06,7.07,8.58,13.2,15.2,12.86,12,7.250000000,8.25,8.25,8.25,9.00,9.00,9.00,9.00,9.00,7.25,6.25
1980-12-01,209.4886,213.11,209.32,214.42,223.91,221.14,217.92,228.63,250.28,248.48,244.35,15.49,13.73,11.62,10.27,9.13,8.06,7.07,8.58,13.2,15.2,12.86,7.250000000,7.25,8.25,8.25,8.25,9.00,9.00,9.00,9.00,9.00,7.25
1981-01-01,202.3667,209.49,213.11,209.32,214.42,223.91,221.14,217.92,228.63,250.28,248.48,15.02,15.49,13.73,11.62,10.27,9.13,8.06,7.07,8.58,13.2,15.2,7.250000000,7.25,7.25,8.25,8.25,8.25,9.00,9.00,9.00,9.00,9.00
1981-02-01,205.7167,202.37,209.49,213.11,209.32,214.42,223.91,221.14,217.92,228.63,250.28,14.79,15.02,15.49,13.73,11.62,10.27,9.13,8.06,7.07,8.58,13.2,7.250000000,7.25,7.25,7.25,8.25,8.25,8.25,9.00,9.00,9.00,9.00
1981-03-01,208.7918,205.72,202.37,209.49,213.11,209.32,214.42,223.91,221.14,217.92,228.63,13.36,14.79,15.02,15.49,13.73,11.62,10.27,9.13,8.06,7.07,8.58,6.250000000,7.25,7.25,7.25,7.25,8.25,8.25,8.25,9.00,9.00,9.00
1981-04-01,214.9759,208.79,205.72,202.37,209.49,213.11,209.32,214.42,223.91,221.14,217.92,13.69,13.36,14.79,15.02,15.49,13.73,11.62,10.27,9.13,8.06,7.07,6.250000000,6.25,7.25,7.25,7.25,7.25,8.25,8.25,8.25,9.00,9.00
1981-05-01,220.6285,214.98,208.79,205.72,202.37,209.49,213.11,209.32,214.42,223.91,221.14,16.30,13.69,13.36,14.79,15.02,15.49,13.73,11.62,10.27,9.13,8.06,6.250000000,6.25,6.25,7.25,7.25,7.25,7.25,8.25,8.25,8.25,9.00
1981-06-01,224.1805,220.63,214.98,208.79,205.72,202.37,209.49,213.11,209.32,214.42,223.91,14.73,16.3,13.69,13.36,14.79,15.02,15.49,13.73,11.62,10.27,9.13,6.250000000,6.25,6.25,6.25,7.25,7.25,7.25,7.25,8.25,8.25,8.25
1981-07-01,232.3261,224.18,220.63,214.98,208.79,205.72,202.37,209.49,213.11,209.32,214.42,14.95,14.73,16.3,13.69,13.36,14.79,15.02,15.49,13.73,11.62,10.27,6.250000000,6.25,6.25,6.25,6.25,7.25,7.25,7.25,7.25,8.25,8.25
1981-08-01,233.3262,232.33,224.18,220.63,214.98,208.79,205.72,202.37,209.49,213.11,209.32,15.51,14.95,14.73,16.3,13.69,13.36,14.79,15.02,15.49,13.73,11.62,6.250000000,6.25,6.25,6.25,6.25,6.25,7.25,7.25,7.25,7.25,8.25
1981-09-01,229.4810,233.33,232.33,224.18,220.63,214.98,208.79,205.72,202.37,209.49,213.11,14.70,15.51,14.95,14.73,16.3,13.69,13.36,14.79,15.02,15.49,13.73,6.250000000,6.25,6.25,6.25,6.25,6.25,6.25,7.25,7.25,7.25,7.25
